TABLE:  Pier Forces;;;;;;;;;
Story;Pier;Load Case/Combo;Location;P;V2;V3;T;M2;M3
;;;;tonf;tonf;tonf;tonf-m;tonf-m;tonf-m
Story10;7A;SU06 Max;Bottom;-27.07992042;16.81056369;0.00685469;0.002705758;0.0020306;47.16168838
Story10;7A;SU06 Min;Top;-52.50016368;-19.81771153;-0.006302243;-0.003571929;-0.002552333;-20.44591306
Story10;7A;SU06 Min;Bottom;-63.08245455;-20.00726638;-0.004660987;-0.000337914;-0.00223074;-51.6788608
Story10;7A;SU07;Top;-22.7051096;-0.654943432;-0.000198581;-0.00089979;0.000108903;-0.195010566
Story10;7A;SU07;Bottom;-25.963919;-0.761598401;0.000562087;0.000643815;3.96299E-05;-1.1978234
Story10;7A;SU08 Max;Top;-18.94033226;5.045306803;0.017728395;0.0022691;0.007931729;6.176119144
Story10;7A;SU08 Max;Bottom;-20.35005524;4.938955304;0.019187849;0.003195885;0.006001796;14.19077737
Story10;7A;SU08 Min;Top;-26.46988694;-6.355193666;-0.018125558;-0.004068679;-0.007713922;-6.566140277
Story10;7A;SU08 Min;Bottom;-31.57778275;-6.462152107;-0.018063676;-0.001908255;-0.005922536;-16.58642417
Story10;7A;SU09 Max;Top;-10.65529026;17.75167434;0.005848045;0.001124137;0.002703307;19.97492639
Story10;7A;SU09 Max;Bottom;-7.962651932;17.64731663;0.006319925;0.002165651;0.0021703;48.22245119
Story10;7A;SU09 Min;Top;-34.75492894;-19.06156121;-0.006245208;-0.002923716;-0.002485501;-20.36494753
Story10;7A;SU09 Min;Bottom;-43.96518606;-19.17051343;-0.005195752;-0.000878021;-0.00209104;-50.61809799
Story10;I1;SU01;Top;-26.50184641;-2.407205633;-0.019181974;0.028956587;0.009769523;1.720851831
Story10;I1;SU01;Bottom;-27.99544822;-2.310573389;0.025174149;-0.037191417;0.01278001;-0.29265562
Story10;I1;SU02;Top;-32.80567153;-3.135722257;-0.022988573;0.034758426;0.011685733;2.41118966
Story10;I1;SU02;Bottom;-33.19356341;-3.019585336;0.029880396;-0.044046878;0.015018637;-0.210539364
Story10;I1;SU03;Top;-23.29776598;-2.12748274;-0.01678939;0.025330452;0.008568081;1.543295769
Story10;I1;SU03;Bottom;-24.53044577;-2.042834024;0.02195111;-0.0324304;0.011145506;-0.246785768
Story10;I1;SU04;Top;-29.09018647;-2.741090253;-0.020574238;0.031091317;0.010466546;2.068126036
Story10;I1;SU04;Bottom;-29.80713288;-2.637230906;0.02681068;-0.039548375;0.013516916;-0.225178976
Story10;I1;SU05 Max;Top;-4.128005281;10.67130034;0.001983465;0.052283193;0.018682808;7.247745828
Story10;I1;SU05 Max;Bottom;5.436740373;10.87811511;0.050083294;-0.016466162;0.029653485;8.864319579
Story10;I1;SU05 Min;Top;-53.68868163;-16.11337858;-0.04291463;0.009580367;0.002128906;-3.154168703
Story10;I1;SU05 Min;Bottom;-64.71703908;-16.11361283;0.003304774;-0.062285563;-0.00273916;-9.317216221
Story10;I1;SU06 Max;Top;-3.49614632;9.023482395;0.012779231;0.045466678;0.020826379;5.123023448
Story10;I1;SU06 Max;Bottom;5.591925569;9.228572801;0.059405643;-0.025256436;0.037355385;7.311193819
Story10;I1;SU06 Min;Top;-54.32054059;-14.46556064;-0.053710397;0.016396882;-1.4665E-05;-1.029446323
Story10;I1;SU06 Min;Bottom;-64.87222427;-14.46407052;-0.006017575;-0.053495288;-0.01044106;-7.764090462
Story10;I1;SU07;Top;-17.03690126;-1.547489335;-0.012331269;0.018614949;0.006280408;1.106261892
Story10;I1;SU07;Bottom;-17.99707386;-1.485368607;0.016183381;-0.023908768;0.008215721;-0.188135756
Story10;I1;SU08 Max;Top;7.743436911;11.84485012;0.010117778;0.039966362;0.014557359;6.307219157
Story10;I1;SU08 Max;Bottom;17.07981587;12.01049537;0.039572641;-0.000999068;0.024412044;8.902632144
Story10;I1;SU08 Min;Top;-41.81723944;-14.9398288;-0.034780317;-0.002736464;-0.001996543;-4.094695374
Story10;I1;SU08 Min;Bottom;-53.07396358;-14.98123258;-0.007205879;-0.046818469;-0.007980602;-9.278903656
Story10;I1;SU09 Max;Top;8.375295872;10.19703218;0.020913545;0.033149847;0.016700929;4.182496777
Story10;I1;SU09 Max;Bottom;17.23500107;10.36095305;0.04889499;-0.009789342;0.032113943;7.349506385
Story10;I1;SU09 Min;Top;-42.4490984;-13.29201085;-0.045576083;0.004080051;-0.004140114;-1.969972994
Story10;I1;SU09 Min;Bottom;-53.22914878;-13.33169027;-0.016528228;-0.038028194;-0.015682502;-7.725777896
Story10;I3;SU01;Top;-27.51337235;-2.127190014;0.020534582;-0.030236721;-0.010900734;1.576929281
Story10;I3;SU01;Bottom;-29.25239974;-2.02634252;-0.025059648;0.037659307;-0.014497209;-0.210883035
Story10;I3;SU02;Top;-34.16118475;-2.744884433;0.024769759;-0.036354689;-0.013196894;2.215384682
Story10;I3;SU02;Bottom;-34.8934328;-2.623068969;-0.029781873;0.044840971;-0.017359771;-0.094806988
Story10;I3;SU03;Top;-24.16488758;-1.887485686;0.017948428;-0.026427762;-0.009537135;1.41994617
Story10;I3;SU03;Bottom;-25.60791604;-1.799223699;-0.021853037;0.03283091;-0.012617515;-0.17669218
Story10;I3;SU04;Top;-30.26252721;-2.406813507;0.022122207;-0.032500459;-0.011774559;1.89948858
Story10;I3;SU04;Bottom;-31.27358114;-2.298050145;-0.026712308;0.040195014;-0.015532096;-0.126561867
Story10;I3;SU05 Max;Top;-5.43205645;11.02709717;0.044545326;-0.011007921;-0.003769025;7.084513971
Story10;I3;SU05 Max;Bottom;3.846373255;11.23811607;-0.002727253;0.062357329;0.000395646;8.989608017
Story10;I3;SU05 Min;Top;-54.72924984;-15.80061171;-0.00051801;-0.053673889;-0.019659063;-3.328219624
Story10;I3;SU05 Min;Bottom;-66.05951644;-15.79524219;-0.050464026;0.017688008;-0.031340253;-9.245272193
Story10;I3;SU06 Max;Top;-4.227017298;9.658899313;0.05678285;-0.018206512;-0.001302785;5.060219776
Story10;I3;SU06 Max;Bottom;4.782424372;9.870618539;0.00749328;0.054056832;0.008536723;7.58661931
Story10;I3;SU06 Min;Top;-55.934289;-14.43241385;-0.012755534;-0.046475299;-0.022125303;-1.30392543
Story10;I3;SU06 Min;Bottom;-66.99556756;-14.42774465;-0.06068456;0.025988506;-0.03948133;-7.842283486
Story10;I3;SU07;Top;-17.68716794;-1.367479295;0.013200803;-0.019437892;-0.007007615;1.013740252
Story10;I3;SU07;Bottom;-18.80511412;-1.302648763;-0.016109774;0.024209555;-0.009319634;-0.135567665
Story10;I3;SU08 Max;Top;6.961428758;12.04637515;0.035732471;0.001895092;0.000937404;6.22010705
Story10;I3;SU08 Max;Bottom;16.14783073;12.21403037;0.007758612;0.046544215;0.006548315;8.98187244
Story10;I3;SU08 Min;Top;-42.33576464;-14.78133374;-0.009330865;-0.040770876;-0.014952634;-4.192626545
Story10;I3;SU08 Min;Bottom;-53.75805897;-14.81932789;-0.03997816;0.001874894;-0.025187583;-9.25300777
Story10;I3;SU09 Max;Top;8.16646791;10.67817729;0.047969995;-0.005303498;0.003403644;4.195812855
Story10;I3;SU09 Max;Bottom;17.08388185;10.84653283;0.017979146;0.038243718;0.014689393;7.578883733
Story10;I3;SU09 Min;Top;-43.54080379;-13.41313588;-0.021568389;-0.033572286;-0.017418874;-2.168332351
Story10;I3;SU09 Min;Bottom;-54.69411008;-13.45183036;-0.050198694;0.010175391;-0.033328661;-7.850019063
Story10;5A;SU01;Top;-18.85940397;-0.256085591;0.017498163;0.001210061;-0.007361526;-0.095782481
Story10;5A;SU01;Bottom;-21.99432285;-0.255047304;0.019724873;-0.000436866;0.011251036;-0.351414281
Story10;5A;SU02;Top;-22.92400409;-0.35966252;0.021124628;0.001709532;-0.009091206;-0.12102391
Story10;5A;SU02;Bottom;-25.95086509;-0.358234842;0.025982528;-0.00050832;0.014549189;-0.480430562
Story10;5A;SU03;Top;-16.52404017;-0.219484082;0.015152743;0.001037111;-0.006347671;-0.08212212
Story10;5A;SU03;Bottom;-19.20542394;-0.218594562;0.017789114;-0.000374614;0.010108612;-0.301216186
Story10;5A;SU04;Top;-20.43150501;-0.307100208;0.018845386;0.001457396;-0.008052637;-0.106429848
Story10;5A;SU04;Bottom;-23.3302789;-0.305874226;0.022682586;-0.000458139;0.012764124;-0.413224154
Story10;5A;SU05 Max;Top;-8.768115922;4.538054241;0.205643738;0.023525709;0.09636537;0.354265499
Story10;5A;SU05 Max;Bottom;-8.741558396;4.54832205;0.056750922;0.000874191;0.034060391;4.285294837
Story10;5A;SU05 Min;Top;-31.87062112;-5.152265817;-0.168049414;-0.020610865;-0.112447024;-0.567110913
Story10;5A;SU05 Min;Bottom;-37.69828239;-5.160081386;-0.01193705;-0.001790371;-0.008822685;-5.111740679
Story10;5A;SU06 Max;Top;-16.6923515;15.39963213;0.077348831;0.072153395;0.024682959;1.283624584
Story10;5A;SU06 Max;Bottom;-18.67836717;15.43140686;0.034035998;0.002926612;0.019853286;14.7314778
Story10;5A;SU06 Min;Top;-23.94638554;-16.0138437;-0.039754507;-0.069238551;-0.040764614;-1.496469997
Story10;5A;SU06 Min;Bottom;-27.76147362;-16.0431662;0.010777874;-0.003842793;0.00538442;-15.55792365
Story10;5A;SU07;Top;-12.12390255;-0.164626451;0.011248819;0.000777897;-0.004732409;-0.061574452
Story10;5A;SU07;Bottom;-14.13920755;-0.163958981;0.012680275;-0.000280842;0.007232809;-0.22590918
Story10;5A;SU08 Max;Top;-0.572649951;4.680533578;0.198095395;0.022846183;0.099673788;0.399113754
Story10;5A;SU08 Max;Bottom;0.33915445;4.690242737;0.047024262;0.001051439;0.028674347;4.472608577
Story10;5A;SU08 Min;Top;-23.67515515;-5.00978648;-0.175597757;-0.02129039;-0.109138606;-0.522262658
Story10;5A;SU08 Min;Bottom;-28.61756954;-5.018160699;-0.021663711;-0.001613123;-0.01420873;-4.924426938
Story10;5A;SU09 Max;Top;-8.496885531;15.54211146;0.069800488;0.071473869;0.027991377;1.328472838
Story10;5A;SU09 Max;Bottom;-9.597654325;15.57332755;0.024309337;0.00310386;0.014467242;14.91879154
Story10;5A;SU09 Min;Top;-15.75091957;-15.87136437;-0.04730285;-0.069918076;-0.037456196;-1.451621742
Story10;5A;SU09 Min;Bottom;-18.68076077;-15.90124551;0.001051214;-0.003665545;-1.62451E-06;-15.37060991
Story10;K1;SU01;Top;-32.36753444;-10.45047708;-0.001071714;-2.16595E-05;2.82909E-05;7.515919551
Story10;K1;SU01;Bottom;-38.67655355;-10.47469587;-0.000299159;-0.001146989;-0.001341565;-1.629977054
Story10;K1;SU02;Top;-38.31977613;-12.65744321;-0.00152933;3.62388E-05;6.86378E-05;9.981415394
Story10;K1;SU02;Bottom;-44.2725881;-12.68869711;-0.000501241;-0.001501347;-0.001861931;-0.953062877
Story10;K1;SU03;Top;-28.11712742;-9.268666132;-0.000918748;-1.86758E-05;2.44657E-05;6.780050224
Story10;K1;SU03;Bottom;-33.56351274;-9.289828353;-0.000256248;-0.000983305;-0.001149865;-1.340132932
Story10;K1;SU04;Top;-34.39748307;-11.30644264;-0.001300327;1.56743E-05;5.20175E-05;8.693805765
Story10;K1;SU04;Bottom;-40.15041939;-11.3338082;-0.000409413;-0.001307037;-0.001594919;-1.112906949
Story10;K1;SU05 Max;Top;-28.76000084;59.98257559;0.021131209;0.00220984;0.012917871;18.315311
Story10;K1;SU05 Max;Bottom;-32.09481335;60.01624347;0.003882838;0.010749214;0.012364632;57.92891064
Story10;K1;SU05 Min;Top;-39.80151125;-82.40101439;-0.023731778;-0.002178422;-0.012813971;-1.13884539
Story10;K1;SU05 Min;Bottom;-47.94841223;-82.48916137;-0.004701774;-0.013363181;-0.0155545;-60.19034345
Story10;K1;SU06 Max;Top;-32.52844613;11.17787022;0.070970252;0.005276189;0.041603998;11.65558629
Story10;K1;SU06 Max;Bottom;-37.5103699;11.1691059;0.012373997;0.037726815;0.042666141;17.44493225
Story10;K1;SU06 Min;Top;-36.03306596;-33.59630902;-0.073570821;-0.005244772;-0.041500098;5.520879319
Story10;K1;SU06 Min;Bottom;-42.53285568;-33.64202379;-0.013192932;-0.040340782;-0.045856009;-19.70636505
Story10;K1;SU07;Top;-20.80770071;-6.718163835;-0.000688959;-1.3924E-05;1.8187E-05;4.831662569
Story10;K1;SU07;Bottom;-24.86349871;-6.733733062;-0.000192316;-0.00073735;-0.000862435;-1.047842392
Story10;K1;SU08 Max;Top;-15.28694551;64.47363115;0.021742534;0.002180207;0.012884108;14.55874077
Story10;K1;SU08 Max;Bottom;-16.93669927;64.51896936;0.004099989;0.011318847;0.013097131;58.01178465
Story10;K1;SU08 Min;Top;-26.32845591;-77.90995882;-0.023120453;-0.002208055;-0.012847734;-4.895415628
Story10;K1;SU08 Min;Bottom;-32.79029815;-77.98643548;-0.004484622;-0.012793547;-0.014822001;-60.10746943
Story10;K1;SU09 Max;Top;-19.0553908;15.66892578;0.071581577;0.005246557;0.041570235;7.899016056
Story10;K1;SU09 Max;Bottom;-22.35225583;15.67183179;0.012591148;0.038296449;0.043398641;17.52780626
Story10;K1;SU09 Min;Top;-22.56001062;-29.10525345;-0.072959495;-0.005274405;-0.041533861;1.764309081
Story10;K1;SU09 Min;Bottom;-27.3747416;-29.13929791;-0.012975781;-0.039771149;-0.04512351;-19.62349104
Story10;1A;SU01;Top;-41.74384524;-0.659937802;-0.025404964;-0.000420444;0.012015058;-3.752707172
Story10;1A;SU01;Bottom;-51.53389222;-0.660451113;0.054676919;-0.0006016;0.028954231;-5.326608992
Story10;1A;SU02;Top;-47.96991935;-0.920686886;-0.028907779;-0.00045889;0.013281187;-5.057178075
Story10;1A;SU02;Bottom;-57.11544329;-0.921378611;0.063042955;-0.000703267;0.032784085;-7.252810013
Story10;1A;SU03;Top;-36.02623777;-0.565606114;-0.021913542;-0.000360563;0.010358828;-3.216940806
Story10;1A;SU03;Bottom;-44.48091855;-0.566046254;0.047583923;-0.000515893;0.025195209;-4.565868962
Story10;1A;SU04;Top;-43.42766871;-0.78754574;-0.026249399;-0.00042197;0.012169781;-4.36700282
Story10;1A;SU04;Bottom;-52.29782963;-0.78814308;0.05706071;-0.000632941;0.029840985;-6.245154496
Story10;1A;SU05 Max;Top;0.860974159;11.5414165;0.030934759;0.003632331;0.063498037;31.53618716
Story10;1A;SU05 Max;Bottom;8.879683734;11.55260565;0.114798079;0.004681419;0.075297898;58.84032464
Story10;1A;SU05 Min;Top;-87.5626872;-13.11654226;-0.083347394;-0.004476157;-0.039196104;-40.26998364
Story10;1A;SU05 Min;Bottom;-113.2822112;-13.12892599;-0.001125403;-0.005947154;-0.015851738;-71.33050606
Story10;1A;SU06 Max;Top;-29.4446431;39.03126651;-0.008175918;0.005025494;0.028364763;109.9563533
Story10;1A;SU06 Max;Bottom;-32.99408692;39.06901373;0.075338725;0.00633739;0.044344889;202.5500605
Story10;1A;SU06 Min;Top;-57.25706994;-40.60639228;-0.044236717;-0.00586932;-0.00406283;-118.6901498
Story10;1A;SU06 Min;Bottom;-71.40844052;-40.64533408;0.038333951;-0.007603124;0.015101271;-215.040242
Story10;1A;SU07;Top;-26.83532908;-0.42424573;-0.016331762;-0.000270285;0.007723966;-2.412454611
Story10;1A;SU07;Bottom;-33.12893071;-0.424575715;0.035149448;-0.000386743;0.018613434;-3.424248638
Story10;1A;SU08 Max;Top;17.3765016;11.90473365;0.040809314;0.003783958;0.059071037;33.49063079
Story10;1A;SU08 Max;Bottom;27.95201674;11.9161901;0.093111189;0.004927544;0.064188253;61.66116671
Story10;1A;SU08 Min;Top;-71.04715976;-12.75322511;-0.073472839;-0.004324529;-0.043623104;-38.31554001
Story10;1A;SU08 Min;Bottom;-94.20987816;-12.76534153;-0.022812293;-0.00570103;-0.026961384;-68.50966399
Story10;1A;SU09 Max;Top;-12.92911566;39.39458366;0.001698637;0.005177122;0.023937763;111.9107969
Story10;1A;SU09 Max;Bottom;-13.92175391;39.43259819;0.053651835;0.006583514;0.033235243;205.3709026
Story10;1A;SU09 Min;Top;-40.74154251;-40.24307512;-0.034362162;-0.005717692;-0.00848983;-116.7357061
Story10;1A;SU09 Min;Bottom;-52.33610751;-40.28174962;0.016647061;-0.007357;0.003991625;-212.2193999
Story10;K2;SU01;Top;-32.6157472;10.5406924;-0.001674423;0.000310098;5.80187E-05;-6.767024301
Story10;K2;SU01;Bottom;-38.76618862;10.56217248;0.001596342;-0.004576979;-0.000639941;2.716068566
Story10;K2;SU02;Top;-37.29414535;12.82192887;-0.002331403;0.000689731;0.000166005;-7.92915999
Story10;K2;SU02;Bottom;-42.90049608;12.84363407;0.001405843;-0.004330981;-0.001165832;3.618386676
Story10;K2;SU03;Top;-28.3269897;9.345479774;-0.001446162;0.00029827;5.14241E-05;-6.134483174
Story10;K2;SU03;Bottom;-33.63858498;9.3642679;0.001376481;-0.003942575;-0.00054386;2.272580484
Story10;K2;SU04;Top;-33.83590766;11.43818375;-0.001996616;0.000534562;0.000122601;-7.170001271
Story10;K2;SU04;Bottom;-39.32146716;11.45869795;0.001392721;-0.004180314;-0.000933794;3.12801235
Story10;K2;SU05 Max;Top;-28.19137046;82.48586004;0.019916384;0.003849613;0.012489743;2.66877257
Story10;K2;SU05 Max;Bottom;-31.26863247;82.53390489;0.007010271;0.013453308;0.013275429;62.15042893
Story10;K2;SU05 Min;Top;-39.248798;-59.80361789;-0.023902778;-0.002800785;-0.012245601;-16.79991472
Story10;K2;SU05 Min;Bottom;-47.11778728;-59.81086974;-0.004229946;-0.02180178;-0.015145931;-55.8597303
Story10;K2;SU06 Max;Top;-31.94517978;33.78074208;0.069221012;0.008475883;0.040223567;-3.964997552
Story10;K2;SU06 Max;Bottom;-36.66578488;33.80901966;0.014127422;0.040946052;0.044576197;21.74623848
Story10;K2;SU06 Min;Top;-35.49498869;-11.09849994;-0.073207406;-0.007427055;-0.039979425;-10.1661446
Story10;K2;SU06 Min;Bottom;-41.72063487;-11.08598451;-0.011347096;-0.049294524;-0.046446698;-15.45553985
Story10;K2;SU07;Top;-20.96726606;6.776159401;-0.001076415;0.000199349;3.72977E-05;-4.350229908
Story10;K2;SU07;Bottom;-24.92112126;6.789968025;0.00102622;-0.002942344;-0.000411391;1.746044078
Story10;K2;SU08 Max;Top;-15.43855229;77.92089837;0.020833166;0.003524547;0.01240497;5.384113737
Story10;K2;SU08 Max;Bottom;-16.99654386;77.96235534;0.006646328;0.0146852;0.013799289;60.75112369
Story10;K2;SU08 Min;Top;-26.49597983;-64.36857957;-0.022985996;-0.00312585;-0.012330374;-14.08457355
Story10;K2;SU08 Min;Bottom;-32.84569866;-64.38241929;-0.004593888;-0.020569888;-0.014622071;-57.25903553
Story10;K2;SU09 Max;Top;-19.1923616;29.21578041;0.070137794;0.008150818;0.040138794;-1.249656385
Story10;K2;SU09 Max;Bottom;-22.39369626;29.23747011;0.013763479;0.042177944;0.045100057;20.34693325
Story10;K2;SU09 Min;Top;-22.74217051;-15.66346161;-0.072290624;-0.007752121;-0.040064198;-7.45080343
Story10;K2;SU09 Min;Bottom;-27.44854625;-15.65753406;-0.011711039;-0.048062632;-0.045922838;-16.85484509
Story10;E4;SU01;Top;-10.78719782;-0.021102064;0.042746711;0.014147453;-0.024698871;0.244985195
Story10;E4;SU01;Bottom;-11.14424864;-0.055712814;-0.042751736;-0.010937809;-0.020771955;-0.205784716
Story10;E4;SU02;Top;-14.42369776;-0.003798837;0.057134046;0.019252744;-0.033481847;0.354311885
Story10;E4;SU02;Bottom;-14.11745729;-0.048831624;-0.054054839;-0.013362008;-0.025595918;-0.300593668
Story10;E4;SU03;Top;-9.246179004;-0.018090916;0.036639969;0.012126354;-0.021170371;0.209993281
Story10;E4;SU03;Bottom;-9.552230512;-0.047757053;-0.036644343;-0.009375337;-0.017804573;-0.176385061
Story10;E4;SU04;Top;-12.48212579;-0.009157482;0.049448785;0.016580356;-0.028865066;0.300190869
Story10;E4;SU04;Bottom;-12.40549277;-0.048427832;-0.047525904;-0.011866988;-0.022674153;-0.254015914
Story10;E4;SU05 Max;Top;-10.13347622;0.44302924;0.051634079;0.019187153;-0.026672117;0.561166779
Story10;E4;SU05 Max;Bottom;-8.941738142;0.410831666;-0.039469208;-0.007849209;-0.013897163;-0.016279964
Story10;E4;SU05 Min;Top;-14.83076946;-0.461342058;0.047263534;0.013973581;-0.031058072;0.039211228
Story10;E4;SU05 Min;Bottom;-15.86923652;-0.507685322;-0.055582601;-0.015884723;-0.031451119;-0.491753014
Story10;E4;SU06 Max;Top;-5.730457702;1.084916158;0.0528108;0.023563159;-0.023382417;0.73495801
Story10;E4;SU06 Max;Bottom;-2.076626307;1.065582537;-0.024214712;6.32426E-05;0.004467902;0.219770674
Story10;E4;SU06 Min;Top;-19.23378798;-1.103228976;0.046086812;0.009597575;-0.034347772;-0.134580003
Story10;E4;SU06 Min;Bottom;-22.73434836;-1.162436193;-0.070837097;-0.023797174;-0.049816184;-0.727803651
Story10;E4;SU07;Top;-6.934627172;-0.013565612;0.027480028;0.009094791;-0.015877846;0.157490483
Story10;E4;SU07;Bottom;-7.164159842;-0.035815381;-0.027483259;-0.007031449;-0.0133534;-0.132290175
Story10;E4;SU08 Max;Top;-4.585980551;0.438620037;0.029665301;0.011701577;-0.013684868;0.418468258
Story10;E4;SU08 Max;Bottom;-3.700410652;0.423443113;-0.019426563;-0.003013692;-0.004576422;0.10544635
Story10;E4;SU08 Min;Top;-9.283273794;-0.465751262;0.025294756;0.006488005;-0.018070823;-0.103487293
Story10;E4;SU08 Min;Bottom;-10.62790903;-0.495073874;-0.035539955;-0.011049206;-0.022130378;-0.3700267
Story10;E4;SU09 Max;Top;-0.182962031;1.080506954;0.030842022;0.016077583;-0.010395168;0.592259489
Story10;E4;SU09 Max;Bottom;3.164701184;1.078193985;-0.004172066;0.004898759;0.013788643;0.341496988
Story10;E4;SU09 Min;Top;-13.68629231;-1.107638179;0.024118034;0.002112;-0.021360524;-0.277278523
Story10;E4;SU09 Min;Bottom;-17.49302087;-1.149824746;-0.050794451;-0.018961657;-0.040495443;-0.606077337
Story10;E3;SU01;Top;-10.72092132;-0.015093184;0.042580638;0.014118292;-0.024609179;0.242152105
Story10;E3;SU01;Bottom;-11.05860542;-0.049487913;-0.042394128;-0.010811101;-0.020521728;-0.20319177
Story10;E3;SU02;Top;-14.36194766;0.001820509;0.056981413;0.01922717;-0.033397179;0.351685976
Story10;E3;SU02;Bottom;-14.03750358;-0.043013733;-0.053728446;-0.013244665;-0.025360363;-0.298193854
Story10;E3;SU03;Top;-9.18933301;-0.012944201;0.036497562;0.012101338;-0.021093463;0.207566874
Story10;E3;SU03;Bottom;-9.478796297;-0.042425101;-0.036337888;-0.009266766;-0.017590107;-0.174163847
Story10;E3;SU04;Top;-12.42222442;-0.003714405;0.049300002;0.016554997;-0.028783316;0.297639269
Story10;E3;SU04;Bottom;-12.3279905;-0.04279122;-0.04720697;-0.011752925;-0.022446503;-0.251682738
Story10;E3;SU05 Max;Top;-10.10964696;0.449550199;0.051452451;0.019179999;-0.026574161;0.558901695
Story10;E3;SU05 Max;Bottom;-8.877779761;0.417558454;-0.039134628;-0.007746516;-0.01366377;-0.013773266
Story10;E3;SU05 Min;Top;-14.73481945;-0.456974517;0.047147632;0.013930029;-0.030992546;0.036371889
Story10;E3;SU05 Min;Bottom;-15.77820645;-0.503136587;-0.055279272;-0.015759267;-0.031229203;-0.489592538
Story10;E3;SU06 Max;Top;-5.761926839;1.090059461;0.052646598;0.023615051;-0.023183712;0.731964667
Story10;E3;SU06 Max;Bottom;-2.085646398;1.070736813;-0.024059712;8.82677E-05;0.004466811;0.222075717
