TABLE:  Shear Wall Pier Summary - ACI 318-08;;;;;;;;;;;;;;;;;;;;;;;;;;
Story;Pier Label;Station;Design Type;Edge Rebar;End Rebar;Rebar Spacing;Required Reinf;Current Reinf;Pier Leg;Leg X1;Leg Y1;Leg X2;Leg Y2;Shear Rebar;Compressive Stress Left;Compressive Stress Right;Compressive Stress Limit Left;Compressive Stress Limit Right;C Depth Left;C Limit Left;C Depth Right;C Limit Right;Boundary Zone Left;Boundary Zone Right;Warnings;Errors
;;;;;;m;%;%;;m;m;m;m;m²/m;tonf/m²;tonf/m²;tonf/m²;tonf/m²;m;m;m;m;m;m;;
Story3;E2;Bottom;Uniform;8d;8d;0.15;0.8;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;54.92;61.18;70;70;0.52915;0.45;0.52915;0.45;0.34015;0.34015;No Message;No Message
Story2;E2;Top;Uniform;8d;8d;0.15;0.84;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;58.26;64.52;70;70;0.55744;0.45;0.55744;0.45;0.36844;0.36844;No Message;No Message
Story2;E2;Bottom;Uniform;8d;8d;0.15;0.99;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;62.1;69.7;70;70;0.59566;0.45;0.59566;0.45;0.40666;0.40666;No Message;No Message
Story1;E2;Top;Uniform;8d;8d;0.15;1.01;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;65.77;73.38;70;70;0.62677;0.45;0.62677;0.45;0.43777;0.43777;No Message;No Message
Story1;E2;Bottom;Uniform;8d;8d;0.15;1.12;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;81.95;82.32;70;70;0.66469;0.45;0.66469;0.45;0.47569;0.47569;No Message;No Message
Story12;E1;Top;Uniform;8d;8d;0.15;0.12;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;2.21;2.29;42;42;;;;;;;No Message;No Message
Story12;E1;Bottom;Uniform;8d;8d;0.15;0.12;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;3.92;4.02;42;42;;;;;;;No Message;No Message
Story11;E1;Top;Uniform;8d;8d;0.15;0.12;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;6.52;6.67;42;42;;;;;;;No Message;No Message
Story11;E1;Bottom;Uniform;8d;8d;0.15;0.12;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;7.69;8.48;42;42;;;;;;;No Message;No Message
Story10;E1;Top;Uniform;8d;8d;0.15;0.12;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;10.65;11.46;42;42;;;;;;;No Message;No Message
Story10;E1;Bottom;Uniform;8d;8d;0.15;0.12;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;13.21;13.9;42;42;;;;;;;No Message;No Message
Story9;E1;Top;Uniform;8d;8d;0.15;0.12;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;16.43;17.19;42;42;;;;;;;No Message;No Message
Story9;E1;Bottom;Uniform;8d;8d;0.15;0.16;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;19.19;20.42;42;42;;;;;;;No Message;No Message
Story8;E1;Top;Uniform;8d;8d;0.15;0.18;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;22.15;23.5;42;42;;;;;;;No Message;No Message
Story8;E1;Bottom;Uniform;8d;8d;0.15;0.3;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;24.91;27.37;42;42;;;;;;;No Message;No Message
Story7;E1;Top;Uniform;8d;8d;0.15;0.31;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;27.84;30.52;56;56;;;;;;;No Message;No Message
Story7;E1;Bottom;Uniform;8d;8d;0.15;0.36;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;31.11;33.91;56;56;;;;;;;No Message;No Message
Story6;E1;Top;Uniform;8d;8d;0.15;0.37;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;34.06;37.04;56;56;;;;;;;No Message;No Message
Story6;E1;Bottom;Uniform;8d;8d;0.15;0.41;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;37.21;40.93;56;56;;;;;;;No Message;No Message
Story5;E1;Top;Uniform;8d;8d;0.15;0.44;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;43.71;44.06;56;56;0.47514;0.42972;0.47514;0.42972;0.28014;0.28014;No Message;No Message
Story5;E1;Bottom;Uniform;8d;8d;0.15;0.57;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;42.64;47.72;56;56;0.507;0.42972;0.507;0.42972;0.312;0.312;No Message;No Message
Story4;E1;Top;Uniform;8d;8d;0.15;0.58;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;44.37;49.75;70;70;;;;;;;No Message;No Message
Story4;E1;Bottom;Uniform;8d;8d;0.15;0.68;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;52.79;53.06;70;70;0.48019;0.46429;0.48019;0.46429;0.28519;0.28519;No Message;No Message
Story3;E1;Top;Uniform;8d;8d;0.15;0.7;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;56.04;56.37;70;70;0.5078;0.46429;0.5078;0.46429;0.3128;0.3128;No Message;No Message
Story3;E1;Bottom;Uniform;8d;8d;0.15;0.78;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;54.81;61.11;70;70;0.54517;0.46429;0.54517;0.46429;0.35017;0.35017;No Message;No Message
Story2;E1;Top;Uniform;8d;8d;0.15;0.82;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;57.98;64.63;70;70;0.57441;0.46429;0.57441;0.46429;0.37941;0.37941;No Message;No Message
Story2;E1;Bottom;Uniform;8d;8d;0.15;0.97;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;61.9;69.66;70;70;0.61353;0.46429;0.61353;0.46429;0.41853;0.41853;No Message;No Message
Story1;E1;Top;Uniform;8d;8d;0.15;1;0.48;Top Leg 1;9.41;13.025;11.36;13.025;0.00038;65.39;73.52;70;70;0.64563;0.46429;0.64563;0.46429;0.45063;0.45063;No Message;No Message
Story1;E1;Bottom;Uniform;8d;8d;0.15;1.11;0.48;Bottom Leg 1;9.41;13.025;11.36;13.025;0.00038;82.06;82.41;70;70;0.68183;0.46429;0.68183;0.46429;0.48683;0.48683;No Message;No Message
Story2;G5;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;4.965;2.92;6.265;2.92;0.0003;20.44;22.88;70;70;;;;;;;No Message;No Message
Story2;G5;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;4.965;2.92;6.265;2.92;0.0003;24.48;24.73;70;70;;;;;;;No Message;No Message
Story1;G5;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;4.965;2.92;6.265;2.92;0.0003;25.93;26.11;70;70;;;;;;;No Message;No Message
Story1;G5;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;4.965;2.92;6.265;2.92;0.0003;30.86;31.09;70;70;;;;;;;No Message;No Message
Story5;B5;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;0;4.53;0;0.0003;20.84;21.82;56;56;;;;;;;No Message;No Message
Story5;B5;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;0;4.53;0;0.0003;20.76;23.27;56;56;;;;;;;No Message;No Message
Story4;B5;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;0;4.53;0;0.0003;22.99;25.51;70;70;;;;;;;No Message;No Message
Story4;B5;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;0;4.53;0;0.0003;23.96;25.91;70;70;;;;;;;No Message;No Message
Story3;B5;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;0;4.53;0;0.0003;26.16;28.11;70;70;;;;;;;No Message;No Message
Story3;B5;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;0;4.53;0;0.0003;26.32;29.31;70;70;;;;;;;No Message;No Message
Story2;B5;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;0;4.53;0;0.0003;28.52;31.51;70;70;;;;;;;No Message;No Message
Story2;B5;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;0;4.53;0;0.0003;29.57;31.82;70;70;;;;;;;No Message;No Message
Story1;B5;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;0;4.53;0;0.0003;31.77;34.02;70;70;;;;;;;No Message;No Message
Story1;B5;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;0;4.53;0;0.0003;38.14;38.27;70;70;;;;;;;No Message;No Message
Story2;F5;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;1.765;2.92;3.265;2.92;0.0003;25.04;25.22;70;70;;;;;;;No Message;No Message
Story2;F5;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;1.765;2.92;3.265;2.92;0.0003;27.04;27.23;70;70;;;;;;;No Message;No Message
Story1;F5;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;1.765;2.92;3.265;2.92;0.0003;28.64;28.92;70;70;;;;;;;No Message;No Message
Story1;F5;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;1.765;2.92;3.265;2.92;0.0003;33.81;34.04;70;70;;;;;;;No Message;No Message
Story2;G1;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;4.965;10.66;6.265;10.66;0.0003;22.5;22.6;70;70;;;;;;;No Message;No Message
Story2;G1;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;4.965;10.66;6.265;10.66;0.0003;24.09;24.37;70;70;;;;;;;No Message;No Message
Story1;G1;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;4.965;10.66;6.265;10.66;0.0003;25.58;25.79;70;70;;;;;;;No Message;No Message
Story1;G1;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;4.965;10.66;6.265;10.66;0.0003;30.46;30.71;70;70;;;;;;;No Message;No Message
Story2;F1;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;1.765;10.66;3.265;10.66;0.0003;24.83;25.02;70;70;;;;;;;No Message;No Message
Story2;F1;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;1.765;10.66;3.265;10.66;0.0003;26.89;27.12;70;70;;;;;;;No Message;No Message
Story1;F1;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;1.765;10.66;3.265;10.66;0.0003;28.44;28.76;70;70;;;;;;;No Message;No Message
Story1;F1;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;1.765;10.66;3.265;10.66;0.0003;33.59;33.86;70;70;;;;;;;No Message;No Message
Story5;B1;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;13.58;4.53;13.58;0.0003;20.82;21.81;56;56;;;;;;;No Message;No Message
Story5;B1;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;13.58;4.53;13.58;0.0003;20.74;23.27;56;56;;;;;;;No Message;No Message
Story4;B1;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;13.58;4.53;13.58;0.0003;22.97;25.51;70;70;;;;;;;No Message;No Message
Story4;B1;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;13.58;4.53;13.58;0.0003;23.94;25.92;70;70;;;;;;;No Message;No Message
Story3;B1;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;13.58;4.53;13.58;0.0003;26.13;28.11;70;70;;;;;;;No Message;No Message
Story3;B1;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;13.58;4.53;13.58;0.0003;26.3;29.31;70;70;;;;;;;No Message;No Message
Story2;B1;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;13.58;4.53;13.58;0.0003;28.5;31.5;70;70;;;;;;;No Message;No Message
Story2;B1;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;13.58;4.53;13.58;0.0003;29.54;31.84;70;70;;;;;;;No Message;No Message
Story1;B1;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;3.7;13.58;4.53;13.58;0.0003;31.73;34.03;70;70;;;;;;;No Message;No Message
Story1;B1;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;3.7;13.58;4.53;13.58;0.0003;38.06;38.23;70;70;;;;;;;No Message;No Message
Story12;L2;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;0.67;2.41;42;42;;;;;;;No Message;No Message
Story12;L2;Bottom;Uniform;#2;#2;0.15;0.12;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;3.34;3.53;42;42;;;;;;;No Message;No Message
Story11;L2;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;4.25;6.17;42;42;;;;;;;No Message;No Message
Story11;L2;Bottom;Uniform;#2;#2;0.15;0.12;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;7.88;8.3;42;42;;;;;;;No Message;No Message
Story10;L2;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;7.68;9.39;42;42;;;;;;;No Message;No Message
Story10;L2;Bottom;Uniform;#2;#2;0.15;0.12;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;14.1;14.6;42;42;;;;;;;No Message;No Message
Story9;L2;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;13.07;14.58;42;42;;;;;;;No Message;No Message
Story9;L2;Bottom;Uniform;#2;#2;0.15;0.12;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;21.56;22.15;42;42;;;;;;;No Message;No Message
Story8;L2;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;20.14;21.52;42;42;;;;;;;No Message;No Message
Story8;L2;Bottom;Uniform;#2;#2;0.15;0.25;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;29.93;30.64;42;42;;;;;;;No Message;No Message
Story7;L2;Top;Uniform;#2;#2;0.15;0.21;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;28.15;29.51;56;56;;;;;;;No Message;No Message
Story7;L2;Bottom;Uniform;#2;#2;0.15;0.34;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;38.8;39.58;56;56;;;;;;;No Message;No Message
Story6;L2;Top;Uniform;#2;#2;0.15;0.33;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;36.73;38.03;56;56;;;;;;;No Message;No Message
Story6;L2;Bottom;Uniform;#2;#2;0.15;0.4;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;48.42;49.22;56;56;0.99558;1.0917;0.99558;1.0917;0.49779;0.49779;No Message;No Message
Story5;L2;Top;Uniform;#2;#2;0.15;0.39;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;46.16;47.26;56;56;1.06203;1.21841;1.06203;1.21841;0.53101;0.53101;No Message;No Message
Story5;L2;Bottom;Uniform;#2;#2;0.15;0.58;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;58.8;59.22;56;56;1.16232;1.21841;1.16232;1.21841;0.60982;0.60982;No Message;No Message
Story4;L2;Top;Uniform;#2;#2;0.15;0.56;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;56.24;56.92;70;70;1.05375;1.31548;1.05375;1.31548;0.52688;0.52688;No Message;No Message
Story4;L2;Bottom;Uniform;#2;#2;0.15;0.71;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;69.55;69.39;70;70;1.14866;1.31548;1.14866;1.31548;0.59616;0.59616;No Message;No Message
Story3;L2;Top;Uniform;#2;#2;0.15;0.69;0.37;Top Leg 1;20.77;6.79;26.295;6.79;0.0003;66.54;66.98;70;70;1.21377;1.31548;1.21377;1.31548;0.66127;0.66127;No Message;No Message
Story3;L2;Bottom;Uniform;#2;#2;0.15;0.86;0.37;Bottom Leg 1;20.77;6.79;26.295;6.79;0.0003;81.96;82.06;70;70;1.31978;1.31548;1.31978;1.31548;0.76728;0.76728;No Message;No Message
Story2;L2;Top;Uniform;8d;8d;0.15;0.69;0.46;Top Leg 1;20.77;6.79;26.295;6.79;0.00038;62.46;64.28;70;70;1.13912;1.31548;1.13912;1.31548;0.58662;0.58662;No Message;No Message
Story2;L2;Bottom;Uniform;8d;8d;0.15;0.86;0.46;Bottom Leg 1;20.77;6.79;26.295;6.79;0.00038;78.35;79.91;70;70;1.23373;1.31548;1.23373;1.31548;0.68123;0.68123;No Message;No Message
Story1;L2;Top;Uniform;8d;8d;0.15;0.84;0.46;Top Leg 1;20.77;6.79;26.295;6.79;0.00038;76.01;78.19;70;70;1.28527;1.31548;1.28527;1.31548;0.73277;0.73277;No Message;No Message
Story1;L2;Bottom;Uniform;8d;8d;0.15;1.02;0.46;Bottom Leg 1;20.77;6.79;26.295;6.79;0.00038;90.07;92.01;70;70;1.35019;1.31548;1.35019;1.31548;0.79769;0.79769;No Message;No Message
Story12;L1;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;1.34;0.66;42;42;;;;;;;No Message;No Message
Story12;L1;Bottom;Uniform;#2;#2;0.15;0.12;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;3.39;3.48;42;42;;;;;;;No Message;No Message
Story11;L1;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;4.16;4.37;42;42;;;;;;;No Message;No Message
Story11;L1;Bottom;Uniform;#2;#2;0.15;0.12;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;8.1;8.01;42;42;;;;;;;No Message;No Message
Story10;L1;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;7.55;7.84;42;42;;;;;;;No Message;No Message
Story10;L1;Bottom;Uniform;#2;#2;0.15;0.12;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;14.19;14.26;42;42;;;;;;;No Message;No Message
Story9;L1;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;14.02;13.29;42;42;;;;;;;No Message;No Message
Story9;L1;Bottom;Uniform;#2;#2;0.15;0.12;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;21.5;21.77;42;42;;;;;;;No Message;No Message
Story8;L1;Top;Uniform;#2;#2;0.15;0.12;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;20.71;20.4;42;42;;;;;;;No Message;No Message
Story8;L1;Bottom;Uniform;#2;#2;0.15;0.25;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;29.75;30.18;42;42;;;;;;;No Message;No Message
Story7;L1;Top;Uniform;#2;#2;0.15;0.21;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;28.46;28.46;56;56;;;;;;;No Message;No Message
Story7;L1;Bottom;Uniform;#2;#2;0.15;0.35;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;38.44;39.08;56;56;;;;;;;No Message;No Message
Story6;L1;Top;Uniform;#2;#2;0.15;0.33;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;36.73;37.07;56;56;;;;;;;No Message;No Message
Story6;L1;Bottom;Uniform;#2;#2;0.15;0.4;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;47.85;48.72;56;56;0.98053;1.0917;0.98053;1.0917;0.49026;0.49026;No Message;No Message
Story5;L1;Top;Uniform;#2;#2;0.15;0.39;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;45.74;46.51;56;56;1.0455;1.21841;1.0455;1.21841;0.52275;0.52275;No Message;No Message
Story5;L1;Bottom;Uniform;#2;#2;0.15;0.59;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;57.71;59.03;56;56;1.14422;1.21841;1.14422;1.21841;0.59172;0.59172;No Message;No Message
Story4;L1;Top;Uniform;#2;#2;0.15;0.57;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;55.26;56.53;70;70;1.03699;1.31548;1.03699;1.31548;0.5185;0.5185;No Message;No Message
Story4;L1;Bottom;Uniform;#2;#2;0.15;0.71;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;67.75;69.68;70;70;1.13041;1.31548;1.13041;1.31548;0.57791;0.57791;No Message;No Message
Story3;L1;Top;Uniform;#2;#2;0.15;0.7;0.37;Top Leg 1;15.125;6.79;20.65;6.79;0.0003;65.2;66.73;70;70;1.19422;1.31548;1.19422;1.31548;0.64172;0.64172;No Message;No Message
Story3;L1;Bottom;Uniform;#2;#2;0.15;0.88;0.37;Bottom Leg 1;15.125;6.79;20.65;6.79;0.0003;80.19;82.1;70;70;1.29866;1.31548;1.29866;1.31548;0.74616;0.74616;No Message;No Message
Story2;L1;Top;Uniform;8d;8d;0.15;0.7;0.46;Top Leg 1;15.125;6.79;20.65;6.79;0.00038;62.63;62.66;70;70;1.12076;1.31548;1.12076;1.31548;0.56826;0.56826;No Message;No Message
Story2;L1;Bottom;Uniform;8d;8d;0.15;0.86;0.46;Bottom Leg 1;15.125;6.79;20.65;6.79;0.00038;78.18;78.51;70;70;1.21416;1.31548;1.21416;1.31548;0.66166;0.66166;No Message;No Message
Story1;L1;Top;Uniform;8d;8d;0.15;0.84;0.46;Top Leg 1;15.125;6.79;20.65;6.79;0.00038;76.38;76.22;70;70;1.2648;1.31548;1.2648;1.31548;0.7123;0.7123;No Message;No Message
Story1;L1;Bottom;Uniform;8d;8d;0.15;1.02;0.46;Bottom Leg 1;15.125;6.79;20.65;6.79;0.00038;90.21;90.27;70;70;1.32929;1.31548;1.32929;1.31548;0.77679;0.77679;No Message;No Message
